local_gov,type,county,fy_year,fy_total
Prophetstown,Twp,Whiteside,2006,89887.32
Prophetstown,Twp,Whiteside,2007,90778.11
Prophetstown,Twp,Whiteside,2008,87877.17000000001
Prophetstown,Twp,Whiteside,2009,81972.32
Prophetstown,Twp,Whiteside,2010,80617.45999999999
Prophetstown,Twp,Whiteside,2011,80629.09
Prophetstown,Twp,Whiteside,2012,75234.95
Prophetstown,Twp,Whiteside,2013,73840.81
Prophetstown,Twp,Whiteside,2014,78634.18000000001
Prophetstown,Twp,Whiteside,2015,74431.05
Prophetstown,Twp,Whiteside,2016,81218.23999999999
Prophetstown,Twp,Whiteside,2017,81111.95999999999
Prophetstown,Twp,Whiteside,2018,81316.07
Prophetstown,Twp,Whiteside,2019,80295.9
Prophetstown,Twp,Whiteside,2020,120304.95
Prophetstown,Twp,Whiteside,2021,119857.2
Prophetstown,Muni,Whiteside,2005,58468.96
Prophetstown,Muni,Whiteside,2006,58591.83
Prophetstown,Muni,Whiteside,2007,58568.48
Prophetstown,Muni,Whiteside,2008,56195.8
Prophetstown,Muni,Whiteside,2009,51968.56
Prophetstown,Muni,Whiteside,2010,50860.24
Prophetstown,Muni,Whiteside,2011,50827.43
Prophetstown,Muni,Whiteside,2012,51507.259999999995
Prophetstown,Muni,Whiteside,2013,50162.6
Prophetstown,Muni,Whiteside,2014,51863.759999999995
Prophetstown,Muni,Whiteside,2015,49032.450000000004
Prophetstown,Muni,Whiteside,2016,53379.729999999996
Prophetstown,Muni,Whiteside,2017,53338.880000000005
Prophetstown,Muni,Whiteside,2018,53225.58
Prophetstown,Muni,Whiteside,2019,52464.56
Prophetstown,Muni,Whiteside,2020,78599.70999999999
Prophetstown,Muni,Whiteside,2021,78340.83
Prospect Heights,Muni,Cook,2005,493676.64999999997
Prospect Heights,Muni,Cook,2006,494714.28
Prospect Heights,Muni,Cook,2007,494517.32
Prospect Heights,Muni,Cook,2008,474483.45
Prospect Heights,Muni,Cook,2009,438791.3
Prospect Heights,Muni,Cook,2010,429433.27
Prospect Heights,Muni,Cook,2011,429156.09
Prospect Heights,Muni,Cook,2012,402549.01
Prospect Heights,Muni,Cook,2013,392040
Prospect Heights,Muni,Cook,2014,405335.16
Prospect Heights,Muni,Cook,2015,383207.46
Prospect Heights,Muni,Cook,2016,417183.07
Prospect Heights,Muni,Cook,2017,416863.85
Prospect Heights,Muni,Cook,2018,415978.43000000005
Prospect Heights,Muni,Cook,2019,410030.61
Prospect Heights,Muni,Cook,2020,614286.93
Prospect Heights,Muni,Cook,2021,612263.64
Pulaski,County,Pulaski,2005,103815.28
Pulaski,County,Pulaski,2006,109134.62000000001
Pulaski,County,Pulaski,2007,123651.62000000001
Pulaski,County,Pulaski,2008,120402.33
Pulaski,County,Pulaski,2009,96807.14
Pulaski,County,Pulaski,2010,92318.04
Pulaski,County,Pulaski,2011,91601.23
Pulaski,County,Pulaski,2012,94313.42
Pulaski,County,Pulaski,2013,92329.03
Pulaski,County,Pulaski,2014,88015.58
Pulaski,County,Pulaski,2015,84013.85
Pulaski,County,Pulaski,2016,89697.45
Pulaski,County,Pulaski,2017,83707.98999999999
Pulaski,County,Pulaski,2018,82275.51
Pulaski,County,Pulaski,2019,80516.67000000001
Pulaski,County,Pulaski,2020,117454.45
Pulaski,County,Pulaski,2021,125373.62000000001
Pulaski,Muni,Pulaski,2005,7919.17
Pulaski,Muni,Pulaski,2006,7935.8
Pulaski,Muni,Pulaski,2007,7932.660000000001
Pulaski,Muni,Pulaski,2008,7611.29
Pulaski,Muni,Pulaski,2009,7038.75
Pulaski,Muni,Pulaski,2010,6888.620000000001
Pulaski,Muni,Pulaski,2011,6884.1900000000005
Pulaski,Muni,Pulaski,2012,5101.2
Pulaski,Muni,Pulaski,2013,4968.02
Pulaski,Muni,Pulaski,2014,5136.48
Pulaski,Muni,Pulaski,2015,4856.09
Pulaski,Muni,Pulaski,2016,5286.6500000000005
Pulaski,Muni,Pulaski,2017,5282.59
Pulaski,Muni,Pulaski,2018,5271.38
Pulaski,Muni,Pulaski,2019,5196.01
Pulaski,Muni,Pulaski,2020,7784.38
Pulaski,Muni,Pulaski,2021,7758.74
Putman,Twp,Fulton,2005,54798.28
Putman,Twp,Fulton,2006,55262.48
Putman,Twp,Fulton,2007,55807.659999999996
Putman,Twp,Fulton,2008,54025.67
Putman,Twp,Fulton,2009,50398.07
Putman,Twp,Fulton,2010,49567.619999999995
Putman,Twp,Fulton,2011,49580.27
Putman,Twp,Fulton,2012,47865.97
Putman,Twp,Fulton,2013,46650.619999999995
Putman,Twp,Fulton,2014,48285.52
Putman,Twp,Fulton,2015,45704.9
Putman,Twp,Fulton,2016,49872.619999999995
Putman,Twp,Fulton,2017,49765.25
Putman,Twp,Fulton,2018,49826.93
Putman,Twp,Fulton,2019,49201.93
Putman,Twp,Fulton,2020,73718.15000000001
Putman,Twp,Fulton,2021,73444.11
Putnam,County,Putnam,2005,123096.65000000001
Putnam,County,Putnam,2006,126474.82
Putnam,County,Putnam,2007,130859.01
Putnam,County,Putnam,2008,128257.93999999999
Putnam,County,Putnam,2009,114947.27
Putnam,County,Putnam,2010,115225.95
Putnam,County,Putnam,2011,119370.72
Putnam,County,Putnam,2012,122286.17000000001
Putnam,County,Putnam,2013,104013.73999999999
Putnam,County,Putnam,2014,105901.45999999999
Putnam,County,Putnam,2015,101427.54
Putnam,County,Putnam,2016,111980.87000000001
Putnam,County,Putnam,2017,106550.93999999999
Putnam,County,Putnam,2018,106648.65000000001
Putnam,County,Putnam,2019,106719.75
Putnam,County,Putnam,2020,163825.86
Putnam,County,Putnam,2021,170674.47999999998
Quarry,Twp,Jersey,2005,13631.91
Quarry,Twp,Jersey,2006,13750.34
Quarry,Twp,Jersey,2007,13886.6
Quarry,Twp,Jersey,2008,13443.220000000001
Quarry,Twp,Jersey,2009,12540.53
Quarry,Twp,Jersey,2010,12332.31
Quarry,Twp,Jersey,2011,12334.07
Quarry,Twp,Jersey,2012,11970.05
Quarry,Twp,Jersey,2013,11664.47
Quarry,Twp,Jersey,2014,12067.5
Quarry,Twp,Jersey,2015,11422.52
Quarry,Twp,Jersey,2016,12464.140000000001
Quarry,Twp,Jersey,2017,12437.369999999999
Quarry,Twp,Jersey,2018,12452.83
Quarry,Twp,Jersey,2019,12296.630000000001
Quarry,Twp,Jersey,2020,18423.75
Quarry,Twp,Jersey,2021,18355.260000000002
Quincy,Muni,Adams,2005,1166661.92
Quincy,Muni,Adams,2006,1169113.97
Quincy,Muni,Adams,2007,1168648.57
Quincy,Muni,Adams,2008,1121304.29
Quincy,Muni,Adams,2009,1036956.24
Quincy,Muni,Adams,2010,1014841.22
Quincy,Muni,Adams,2011,1014186.22
Quincy,Muni,Adams,2012,1006199.1799999999
Quincy,Muni,Adams,2013,979931.24
Quincy,Muni,Adams,2014,1013163.3400000001
Quincy,Muni,Adams,2015,957853.6
Quincy,Muni,Adams,2016,1042778.06
Quincy,Muni,Adams,2017,1041980.12
Quincy,Muni,Adams,2018,1039766.97
Quincy,Muni,Adams,2019,1024899.99
Quincy,Muni,Adams,2020,1535452.82
Quincy,Muni,Adams,2021,1530395.46
Quiver,Twp,Mason,2005,54695.5
Quiver,Twp,Mason,2006,55223.729999999996
Quiver,Twp,Mason,2007,56184.9
Quiver,Twp,Mason,2008,54390.92
Quiver,Twp,Mason,2009,50738.759999999995
Quiver,Twp,Mason,2010,49915.75
Quiver,Twp,Mason,2011,49905.64
Quiver,Twp,Mason,2012,48430.58
Quiver,Twp,Mason,2013,47194.189999999995
Quiver,Twp,Mason,2014,48824.78999999999
Quiver,Twp,Mason,2015,46215.28
Quiver,Twp,Mason,2016,50390.46
Quiver,Twp,Mason,2017,50295.82
Quiver,Twp,Mason,2018,50318.850000000006
Quiver,Twp,Mason,2019,49687.67
Quiver,Twp,Mason,2020,74445.8
Quiver,Twp,Mason,2021,74169.06
Raccoon,Twp,Marion,2005,84683.07
Raccoon,Twp,Marion,2006,85418.81
Raccoon,Twp,Marion,2007,86265.3
Raccoon,Twp,Marion,2008,83510.85
Raccoon,Twp,Marion,2009,77903.40999999999
Raccoon,Twp,Marion,2010,76830.90999999999
Raccoon,Twp,Marion,2011,77510.14
Raccoon,Twp,Marion,2012,75222.48999999999
Raccoon,Twp,Marion,2013,73302.16
Raccoon,Twp,Marion,2014,75834.78
Raccoon,Twp,Marion,2015,71781.70999999999
Raccoon,Twp,Marion,2016,78327.27
Raccoon,Twp,Marion,2017,78159.27
Raccoon,Twp,Marion,2018,78256.39
Raccoon,Twp,Marion,2019,77274.78
Raccoon,Twp,Marion,2020,115778.87000000001
Raccoon,Twp,Marion,2021,115348.51
Radnor,Twp,Peoria,2005,54926.47
Radnor,Twp,Peoria,2006,55278.5
Radnor,Twp,Peoria,2007,55198.18
Radnor,Twp,Peoria,2008,52990.53
Radnor,Twp,Peoria,2009,49114.619999999995
Radnor,Twp,Peoria,2010,48300.58
Radnor,Twp,Peoria,2011,48305.3
Radnor,Twp,Peoria,2012,46881.55
Radnor,Twp,Peoria,2013,45673.21
Radnor,Twp,Peoria,2014,47245.6
Radnor,Twp,Peoria,2015,44719.42
Radnor,Twp,Peoria,2016,48788.65
Radnor,Twp,Peoria,2017,48884.729999999996
Radnor,Twp,Peoria,2018,49093.04
Radnor,Twp,Peoria,2019,48477.259999999995
Radnor,Twp,Peoria,2020,72632.27
Radnor,Twp,Peoria,2021,72362.28
Radom,Muni,Washington,2005,11416.32
Radom,Muni,Washington,2006,11440.32
Radom,Muni,Washington,2007,11435.76
Radom,Muni,Washington,2008,10972.49
Radom,Muni,Washington,2009,10147.08
Radom,Muni,Washington,2010,9930.69
Radom,Muni,Washington,2011,9924.28
Radom,Muni,Washington,2012,5447.88
Radom,Muni,Washington,2013,5305.660000000001
Radom,Muni,Washington,2014,5485.59
Radom,Muni,Washington,2015,5186.13
Radom,Muni,Washington,2016,5645.929999999999
Radom,Muni,Washington,2017,5641.6
Radom,Muni,Washington,2018,5629.63
Radom,Muni,Washington,2019,5549.14
Radom,Muni,Washington,2020,8313.42
Radom,Muni,Washington,2021,8286.04
Raleigh,Twp,Saline,2005,71820.33
Raleigh,Twp,Saline,2006,72444.34
Raleigh,Twp,Saline,2007,73162.23999999999
Raleigh,Twp,Saline,2008,70826.17000000001
Raleigh,Twp,Saline,2009,66123.72
Raleigh,Twp,Saline,2010,65102.229999999996
Raleigh,Twp,Saline,2011,65111.61
Raleigh,Twp,Saline,2012,63182.33
Raleigh,Twp,Saline,2013,61569.33
Raleigh,Twp,Saline,2014,63696.6
Raleigh,Twp,Saline,2015,60292.659999999996
Raleigh,Twp,Saline,2016,65790.28
Raleigh,Twp,Saline,2017,65648.77
Raleigh,Twp,Saline,2018,65730.27
Raleigh,Twp,Saline,2019,64905.7
Raleigh,Twp,Saline,2020,97246.57
Raleigh,Twp,Saline,2021,96885.11
Raleigh,Muni,Saline,2005,9537.69
Raleigh,Muni,Saline,2006,9557.710000000001
Raleigh,Muni,Saline,2007,9553.96
Raleigh,Muni,Saline,2008,9166.869999999999
Raleigh,Muni,Saline,2009,8477.3
Raleigh,Muni,Saline,2010,8296.53
Raleigh,Muni,Saline,2011,8291.15
Raleigh,Muni,Saline,2012,8667.09
Raleigh,Muni,Saline,2013,8440.82
Raleigh,Muni,Saline,2014,8727.06
Raleigh,Muni,Saline,2015,8250.66
Raleigh,Muni,Saline,2016,8982.16
Raleigh,Muni,Saline,2017,8975.31
Raleigh,Muni,Saline,2018,8956.240000000002
Raleigh,Muni,Saline,2019,8828.17
Raleigh,Muni,Saline,2020,13225.89
Raleigh,Muni,Saline,2021,13182.359999999999
Ramsey,Twp,Fayette,2005,106611.26
Ramsey,Twp,Fayette,2006,107933.75
Ramsey,Twp,Fayette,2007,109040.36
Ramsey,Twp,Fayette,2008,105579.04
Ramsey,Twp,Fayette,2009,98489.81
Ramsey,Twp,Fayette,2010,96854.31
Ramsey,Twp,Fayette,2011,96854.56
Ramsey,Twp,Fayette,2012,93980.15000000001
Ramsey,Twp,Fayette,2013,91580.93
Ramsey,Twp,Fayette,2014,94745.08
Ramsey,Twp,Fayette,2015,90508.84
Ramsey,Twp,Fayette,2016,98928.02
Ramsey,Twp,Fayette,2017,98715.76
Ramsey,Twp,Fayette,2018,98323
Ramsey,Twp,Fayette,2019,97088.77
Ramsey,Twp,Fayette,2020,145882.97
Ramsey,Twp,Fayette,2021,145353.7
Ramsey,Muni,Fayette,2005,30520.62
Ramsey,Muni,Fayette,2006,30584.75
Ramsey,Muni,Fayette,2007,30572.609999999997
Ramsey,Muni,Fayette,2008,29334.04
Ramsey,Muni,Fayette,2009,27127.440000000002
Ramsey,Muni,Fayette,2010,26548.88
Ramsey,Muni,Fayette,2011,26531.75
Ramsey,Muni,Fayette,2012,25679.329999999998
Ramsey,Muni,Fayette,2013,25008.95
Ramsey,Muni,Fayette,2014,25857.07
Ramsey,Muni,Fayette,2015,24445.52
Ramsey,Muni,Fayette,2016,26612.87
Ramsey,Muni,Fayette,2017,26592.5
Ramsey,Muni,Fayette,2018,26536.03
Ramsey,Muni,Fayette,2019,26156.609999999997
Ramsey,Muni,Fayette,2020,39186.47
Ramsey,Muni,Fayette,2021,39057.42
Randolph,County,Randolph,2005,579697.19
Randolph,County,Randolph,2006,592266.06
Randolph,County,Randolph,2007,631728.99
Randolph,County,Randolph,2008,634737.8
Randolph,County,Randolph,2009,535952.21
Randolph,County,Randolph,2010,497846.14999999997
Randolph,County,Randolph,2011,463070.66
Randolph,County,Randolph,2012,494931.42000000004
Randolph,County,Randolph,2013,489237.82
Randolph,County,Randolph,2014,502408.17
Randolph,County,Randolph,2015,468838.53
Randolph,County,Randolph,2016,513632.9
Randolph,County,Randolph,2017,493554.59
Randolph,County,Randolph,2018,485689.78
Randolph,County,Randolph,2019,487090.41000000003
Randolph,County,Randolph,2020,725022.7
Randolph,County,Randolph,2021,773744.43
Randolph,Twp,McLean,2005,102201.48
Randolph,Twp,McLean,2006,103149.11
Randolph,Twp,McLean,2007,104171.34
Randolph,Twp,McLean,2008,100845.13
Randolph,Twp,McLean,2009,94590.08
Randolph,Twp,McLean,2010,93452.34
Randolph,Twp,McLean,2011,93465.88
Randolph,Twp,McLean,2012,91093.39
Randolph,Twp,McLean,2013,89052.14
Randolph,Twp,McLean,2014,92128.93999999999
Randolph,Twp,McLean,2015,88416.8
Randolph,Twp,McLean,2016,95156.98999999999
Randolph,Twp,McLean,2017,94780.84
Randolph,Twp,McLean,2018,93914.5
Randolph,Twp,McLean,2019,92578.13
Randolph,Twp,McLean,2020,138707.47999999998
Randolph,Twp,McLean,2021,138191.84999999998
Rankin,Muni,Vermilion,2005,17832.59
Rankin,Muni,Vermilion,2006,17870.09
Rankin,Muni,Vermilion,2007,17862.97
Rankin,Muni,Vermilion,2008,17139.3
Rankin,Muni,Vermilion,2009,15850.02
Rankin,Muni,Vermilion,2010,15511.98
Rankin,Muni,Vermilion,2011,15501.96
Rankin,Muni,Vermilion,2012,13892.11
Rankin,Muni,Vermilion,2013,13529.43
Rankin,Muni,Vermilion,2014,13988.25
Rankin,Muni,Vermilion,2015,13224.630000000001
Rankin,Muni,Vermilion,2016,14397.140000000001
Rankin,Muni,Vermilion,2017,14386.12
Rankin,Muni,Vermilion,2018,14355.55
Rankin,Muni,Vermilion,2019,14150.31
Rankin,Muni,Vermilion,2020,21199.260000000002
Rankin,Muni,Vermilion,2021,21129.420000000002
Ransom,Muni,LaSalle,2005,11820.96
Ransom,Muni,LaSalle,2006,11845.76
Ransom,Muni,LaSalle,2007,11841.08
Ransom,Muni,LaSalle,2008,11361.42
Ransom,Muni,LaSalle,2009,10506.740000000002
Ransom,Muni,LaSalle,2010,10282.65
Ransom,Muni,LaSalle,2011,10276.01
Ransom,Muni,LaSalle,2012,9509.03
Ransom,Muni,LaSalle,2013,9260.8
Ransom,Muni,LaSalle,2014,9574.84
Ransom,Muni,LaSalle,2015,9052.130000000001
Ransom,Muni,LaSalle,2016,9854.710000000001
Ransom,Muni,LaSalle,2017,9847.18
Ransom,Muni,LaSalle,2018,9826.26
Ransom,Muni,LaSalle,2019,9685.77
Ransom,Muni,LaSalle,2020,14510.720000000001
Ransom,Muni,LaSalle,2021,14462.92
Rantoul,Twp,Champaign,2005,101986.61
Rantoul,Twp,Champaign,2006,102876.14
Rantoul,Twp,Champaign,2007,103876.35
Rantoul,Twp,Champaign,2008,100550.11
Rantoul,Twp,Champaign,2009,91770.2
Rantoul,Twp,Champaign,2010,89684.12000000001
Rantoul,Twp,Champaign,2011,89676.69
Rantoul,Twp,Champaign,2012,87033.40999999999
Rantoul,Twp,Champaign,2013,84811.59
Rantoul,Twp,Champaign,2014,87689.51
Rantoul,Twp,Champaign,2015,82977.67000000001
Rantoul,Twp,Champaign,2016,90543.27
Rantoul,Twp,Champaign,2017,90349
Rantoul,Twp,Champaign,2018,89700.38
Rantoul,Twp,Champaign,2019,88083.67000000001
Rantoul,Twp,Champaign,2020,131993.61000000002
Rantoul,Twp,Champaign,2021,131503.11000000002
Rantoul,Muni,Champaign,2005,373357.25
Rantoul,Muni,Champaign,2006,374141.95
Rantoul,Muni,Champaign,2007,373993
Rantoul,Muni,Champaign,2008,358841.83999999997
Rantoul,Muni,Champaign,2009,331848.61
Rantoul,Muni,Champaign,2010,324771.31
Rantoul,Muni,Champaign,2011,324561.7
Rantoul,Muni,Champaign,2012,320459.32
Rantoul,Muni,Champaign,2013,312093.36
Rantoul,Muni,Champaign,2014,322677.31
Rantoul,Muni,Champaign,2015,305061.97000000003
Rantoul,Muni,Champaign,2016,332109.13
Rantoul,Muni,Champaign,2017,331855.02
Rantoul,Muni,Champaign,2018,331150.13999999996
Rantoul,Muni,Champaign,2019,326415.26
Rantoul,Muni,Champaign,2020,489018.66
Rantoul,Muni,Champaign,2021,487407.97000000003
Rapids City,Muni,Rock Island,2005,27543.71
Rapids City,Muni,Rock Island,2006,27601.59
Rapids City,Muni,Rock Island,2007,27590.6
Rapids City,Muni,Rock Island,2008,26472.88
Rapids City,Muni,Rock Island,2009,24481.51
Rapids City,Muni,Rock Island,2010,23959.34
Rapids City,Muni,Rock Island,2011,23943.920000000002
Rapids City,Muni,Rock Island,2012,23747.8
Rapids City,Muni,Rock Island,2013,23127.86
Rapids City,Muni,Rock Island,2014,23912.19
Rapids City,Muni,Rock Island,2015,22606.79
Rapids City,Muni,Rock Island,2016,24611.12
Rapids City,Muni,Rock Island,2017,24592.29
Rapids City,Muni,Rock Island,2018,24540.06
Rapids City,Muni,Rock Island,2019,24189.2
Rapids City,Muni,Rock Island,2020,36239.01
Rapids City,Muni,Rock Island,2021,36119.64
Raritan,Twp,Henderson,2005,79726.01
Raritan,Twp,Henderson,2006,80418.66
Raritan,Twp,Henderson,2007,81215.66
Raritan,Twp,Henderson,2008,78622.38
Raritan,Twp,Henderson,2009,73343.23
Raritan,Twp,Henderson,2010,72125.31
Raritan,Twp,Henderson,2011,72135.73999999999
Raritan,Twp,Henderson,2012,69957.08
Raritan,Twp,Henderson,2013,68146.37000000001
Raritan,Twp,Henderson,2014,70500.9
Raritan,Twp,Henderson,2015,66732.89
Raritan,Twp,Henderson,2016,72818.06
Raritan,Twp,Henderson,2017,72661.86
Raritan,Twp,Henderson,2018,72752.15000000001
Raritan,Twp,Henderson,2019,71839.6
Raritan,Twp,Henderson,2020,107635.48
Raritan,Twp,Henderson,2021,107235.36
Raritan,Muni,Henderson,2005,4046.2799999999997
Raritan,Muni,Henderson,2006,4054.8
Raritan,Muni,Henderson,2007,4053.19
Raritan,Muni,Henderson,2008,3889.02
Raritan,Muni,Henderson,2009,3596.44
Raritan,Muni,Henderson,2010,3519.73
Raritan,Muni,Henderson,2011,3517.46
Raritan,Muni,Henderson,2012,3417.3
Raritan,Muni,Henderson,2013,3328.11
Raritan,Muni,Henderson,2014,3440.96
Raritan,Muni,Henderson,2015,3253.12
Raritan,Muni,Henderson,2016,3541.54
Raritan,Muni,Henderson,2017,3538.84
Raritan,Muni,Henderson,2018,3531.3100000000004
Raritan,Muni,Henderson,2019,3480.8300000000004
Raritan,Muni,Henderson,2020,5214.78
Raritan,Muni,Henderson,2021,5197.64
Rawlins,Twp,Jo Daviess,2014,10815.52
Rawlins,Twp,Jo Daviess,2015,10257.66
Rawlins,Twp,Jo Daviess,2016,11197.08
Rawlins,Twp,Jo Daviess,2017,11148.630000000001
Rawlins,Twp,Jo Daviess,2018,11108.84
Rawlins,Twp,Jo Daviess,2019,10969.5
Rawlins,Twp,Jo Daviess,2020,16435.38
Rawlins,Twp,Jo Daviess,2021,16374.27
Rawlins,Twp,JoDaviess,2005,12221.730000000001
Rawlins,Twp,JoDaviess,2006,12327.88
Rawlins,Twp,JoDaviess,2007,12450.07
Rawlins,Twp,JoDaviess,2008,12052.52
Rawlins,Twp,JoDaviess,2009,11243.25
Rawlins,Twp,JoDaviess,2010,11056.53
Rawlins,Twp,JoDaviess,2011,11058.15
Rawlins,Twp,JoDaviess,2012,10728.210000000001
Rawlins,Twp,JoDaviess,2013,10454.33
Raymond,Twp,Champaign,2005,84574.84
Raymond,Twp,Champaign,2006,85318.22
Raymond,Twp,Champaign,2007,86106.77
Raymond,Twp,Champaign,2008,83286.07
Raymond,Twp,Champaign,2009,77700.28
Raymond,Twp,Champaign,2010,76410.03
Raymond,Twp,Champaign,2011,76425.5
Raymond,Twp,Champaign,2012,74165.75
Raymond,Twp,Champaign,2013,72272.4
Raymond,Twp,Champaign,2014,74724.81
Raymond,Twp,Champaign,2015,70709.61
Raymond,Twp,Champaign,2016,77156.66
Raymond,Twp,Champaign,2017,76991.12000000001
Raymond,Twp,Champaign,2018,77087.39
Raymond,Twp,Champaign,2019,76120.59
Raymond,Twp,Champaign,2020,114049.16
Raymond,Twp,Champaign,2021,113625.35
Raymond,Twp,Montgomery,2005,69555.52
Raymond,Twp,Montgomery,2006,70159.78
Raymond,Twp,Montgomery,2007,70855.09
Raymond,Twp,Montgomery,2008,68592.65000000001
Raymond,Twp,Montgomery,2009,63986.93
Raymond,Twp,Montgomery,2010,62912.729999999996
Raymond,Twp,Montgomery,2011,62920.619999999995
Raymond,Twp,Montgomery,2012,61056.21
Raymond,Twp,Montgomery,2013,59486.91
Raymond,Twp,Montgomery,2014,61401.840000000004
Raymond,Twp,Montgomery,2015,58120.14
Raymond,Twp,Montgomery,2016,63419.950000000004
Raymond,Twp,Montgomery,2017,63283.94
Raymond,Twp,Montgomery,2018,63372.87
Raymond,Twp,Montgomery,2019,62619.21
Raymond,Twp,Montgomery,2020,93720.66
Raymond,Twp,Montgomery,2021,93126.69
Raymond,Muni,Montgomery,2005,26792.23
Raymond,Muni,Montgomery,2006,26848.55
Raymond,Muni,Montgomery,2007,26837.84
Raymond,Muni,Montgomery,2008,25750.609999999997
Raymond,Muni,Montgomery,2009,23813.57
Raymond,Muni,Montgomery,2010,23305.7
Raymond,Muni,Montgomery,2011,23290.649999999998
Raymond,Muni,Montgomery,2012,24911.67
Raymond,Muni,Montgomery,2013,24261.32
Raymond,Muni,Montgomery,2014,25084.109999999997
Raymond,Muni,Montgomery,2015,23714.73
Raymond,Muni,Montgomery,2016,25817.309999999998
Raymond,Muni,Montgomery,2017,25797.56
Raymond,Muni,Montgomery,2018,25742.75
Raymond,Muni,Montgomery,2019,25374.71
Raymond,Muni,Montgomery,2020,38015.04
Raymond,Muni,Montgomery,2021,37889.840000000004
Rd Dist 01,Twp,Edwards,2005,84326.93999999999
Rd Dist 01,Twp,Edwards,2006,85059.61
Rd Dist 01,Twp,Edwards,2007,85902.52
Rd Dist 01,Twp,Edwards,2008,83057.20999999999
Rd Dist 01,Twp,Edwards,2009,76318.17000000001
Rd Dist 01,Twp,Edwards,2010,75085.59
Rd Dist 01,Twp,Edwards,2011,75074.26
Rd Dist 01,Twp,Edwards,2012,72858.5
Rd Dist 01,Twp,Edwards,2013,70998.5
Rd Dist 01,Twp,Edwards,2014,73451.56
Rd Dist 01,Twp,Edwards,2015,69456.48999999999
Rd Dist 01,Twp,Edwards,2016,75370.78
Rd Dist 01,Twp,Edwards,2017,75209.14
Rd Dist 01,Twp,Edwards,2018,75302.57
Rd Dist 01,Twp,Edwards,2019,74355.22
Rd Dist 01,Twp,Edwards,2020,111094.45
Rd Dist 01,Twp,Edwards,2021,110246.62000000001
Rd Dist 01,Twp,Menard,2005,40112.28
Rd Dist 01,Twp,Menard,2006,40460.78999999999
Rd Dist 01,Twp,Menard,2007,40861.759999999995
Rd Dist 01,Twp,Menard,2008,39557
Rd Dist 01,Twp,Menard,2009,36900.89
Rd Dist 01,Twp,Menard,2010,36188.94
Rd Dist 01,Twp,Menard,2011,36048.53
Rd Dist 01,Twp,Menard,2012,34984.59
Rd Dist 01,Twp,Menard,2013,34091.48
Rd Dist 01,Twp,Menard,2014,35269.36
Rd Dist 01,Twp,Menard,2015,33384.36
Rd Dist 01,Twp,Menard,2016,36428.57
Rd Dist 01,Twp,Menard,2017,36546.54
Rd Dist 01,Twp,Menard,2018,36890.06
Rd Dist 01,Twp,Menard,2019,36465.91
Rd Dist 01,Twp,Menard,2020,54635.9
Rd Dist 01,Twp,Menard,2021,54432.82
Rd Dist 01,Twp,Monroe,2005,58159.96
Rd Dist 01,Twp,Monroe,2006,58665.259999999995
Rd Dist 01,Twp,Monroe,2007,59246.63
Rd Dist 01,Twp,Monroe,2008,57321.71
Rd Dist 01,Twp,Monroe,2009,53071.28
Rd Dist 01,Twp,Monroe,2010,52041.39
Rd Dist 01,Twp,Monroe,2011,52017.119999999995
Rd Dist 01,Twp,Monroe,2012,50481.9
Rd Dist 01,Twp,Monroe,2013,49193.119999999995
Rd Dist 01,Twp,Monroe,2014,50892.78
Rd Dist 01,Twp,Monroe,2015,48172.74
Rd Dist 01,Twp,Monroe,2016,52565.49
Rd Dist 01,Twp,Monroe,2017,52452.74
Rd Dist 01,Twp,Monroe,2018,52517.91
Rd Dist 01,Twp,Monroe,2019,51859.17
Rd Dist 01,Twp,Monroe,2020,77699.28
Rd Dist 01,Twp,Monroe,2021,77410.48
Rd Dist 01,Twp,Morgan,2005,179963.97
Rd Dist 01,Twp,Morgan,2006,181527.55
Rd Dist 01,Twp,Morgan,2007,183326.49
Rd Dist 01,Twp,Morgan,2008,177472.81
Rd Dist 01,Twp,Morgan,2009,165556.2
Rd Dist 01,Twp,Morgan,2010,162807.03
Rd Dist 01,Twp,Morgan,2011,162830.6
Rd Dist 01,Twp,Morgan,2012,158024.8
Rd Dist 01,Twp,Morgan,2013,154006.74000000002
Rd Dist 01,Twp,Morgan,2014,159678.14
Rd Dist 01,Twp,Morgan,2015,151214.23
Rd Dist 01,Twp,Morgan,2016,164988.83
Rd Dist 01,Twp,Morgan,2017,165240.63
Rd Dist 01,Twp,Morgan,2018,166103.02
